05/06/2021,United States Virgin Islands,El Salvador,0,7,FIFA World Cup qualification,St Croix,United States Virgin Islands,FALSE
05/06/2021,Aruba,Canada,0,7,FIFA World Cup qualification,Bradenton,United States,TRUE
05/06/2021,British Virgin Islands,Curaçao,0,8,FIFA World Cup qualification,Guatemala City,Guatemala,TRUE
05/06/2021,Panama,Anguilla,13,0,FIFA World Cup qualification,Panama City,Panama,FALSE
05/06/2021,Turks and Caicos Islands,Haiti,0,10,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,FALSE
05/06/2021,Bahamas,Trinidad and Tobago,0,0,FIFA World Cup qualification,Nassau,Bahamas,FALSE
06/06/2021,Algeria,Mali,1,0,Friendly,Blida,Algeria,FALSE
06/06/2021,Austria,Slovakia,0,0,Friendly,Vienna,Austria,FALSE
06/06/2021,Belgium,Croatia,1,0,Friendly,Brussels,Belgium,FALSE
06/06/2021,Denmark,Bosnia and Herzegovina,2,0,Friendly,Brondbyvester,Denmark,FALSE
06/06/2021,England,Romania,1,0,Friendly,London,England,FALSE
06/06/2021,Luxembourg,Scotland,0,1,Friendly,Luxembourg City,Luxembourg,FALSE
06/06/2021,Moldova,Azerbaijan,1,0,Friendly,Chișinău,Moldova,FALSE
06/06/2021,Netherlands,Georgia,3,0,Friendly,Enschede,Netherlands,FALSE
06/06/2021,Norway,Greece,1,2,Friendly,Malaga,Spain,TRUE
06/06/2021,Honduras,Costa Rica,2,2,CONCACAF Nations League,Denver,United States,TRUE
06/06/2021,United States,Mexico,3,2,CONCACAF Nations League,Denver,United States,FALSE
07/06/2021,Andorra,Gibraltar,0,0,Friendly,Andorra la Vella,Andorra,FALSE
07/06/2021,Faroe Islands,Liechtenstein,5,1,Friendly,Tórshavn,Faroe Islands,FALSE
07/06/2021,Germany,Latvia,7,1,Friendly,Düsseldorf,Germany,FALSE
07/06/2021,Rwanda,Central African Republic,5,0,Friendly,Kigali,Rwanda,FALSE
07/06/2021,Serbia,Jamaica,1,1,Friendly,Miki,Japan,TRUE
07/06/2021,Ukraine,Cyprus,4,0,Friendly,Kharkiv,Ukraine,FALSE
07/06/2021,Guam,Syria,0,3,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
07/06/2021,China PR,Philippines,2,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
07/06/2021,Nepal,Jordan,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
07/06/2021,Australia,Taiwan,5,1,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
07/06/2021,Iraq,Cambodia,4,1,FIFA World Cup qualification,Arad,Iran,TRUE
07/06/2021,Uzbekistan,Singapore,5,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
07/06/2021,Bangladesh,India,0,2,FIFA World Cup qualification,Doha,Qatar,TRUE
07/06/2021,Kyrgyzstan,Mongolia,0,1,FIFA World Cup qualification,Osaka,Japan,TRUE
07/06/2021,Japan,Tajikistan,4,1,FIFA World Cup qualification,Suita,Japan,FALSE
07/06/2021,United Arab Emirates,Thailand,3,1,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
07/06/2021,Vietnam,Indonesia,4,0,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE
07/06/2021,Bahrain,Iran,0,3,FIFA World Cup qualification,Riffa,Bahrain,FALSE
07/06/2021,Qatar,Oman,1,0,FIFA World Cup qualification,Doha,Qatar,FALSE
08/06/2021,Benin,Zambia,2,2,Friendly,Cotonou,Benin,FALSE
08/06/2021,Cameroon,Nigeria,0,0,Friendly,Wiener Neustadt,Austria,TRUE
08/06/2021,Czech Republic,Albania,3,1,Friendly,Prague,Czech Republic,FALSE
08/06/2021,France,Bulgaria,3,0,Friendly,Paris,France,FALSE
08/06/2021,Gambia,Togo,1,0,Friendly,Antalya,Turkey,TRUE
08/06/2021,Hungary,Republic of Ireland,0,0,Friendly,Budapest,Hungary,FALSE
08/06/2021,Kosovo,Guinea,1,2,Friendly,Antalya,Turkey,TRUE
08/06/2021,Morocco,Ghana,1,0,Friendly,Rabat,Morocco,FALSE
08/06/2021,Mozambique,Eswatini,1,1,Friendly,Maputo,Mozambique,FALSE
08/06/2021,Poland,Iceland,2,2,Friendly,Poznan,Poland,FALSE
08/06/2021,Senegal,Cape Verde,2,0,Friendly,Thiès,Senegal,FALSE
08/06/2021,Spain,Lithuania,4,0,Friendly,Leganés,Spain,FALSE
08/06/2021,Grenada,Montserrat,1,2,FIFA World Cup qualification,St George's,Grenada,FALSE
08/06/2021,El Salvador,Antigua and Barbuda,3,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
08/06/2021,Canada,Suriname,4,0,FIFA World Cup qualification,Bridgeview,United States,TRUE
08/06/2021,Bermuda,Cayman Islands,1,1,FIFA World Cup qualification,Bradenton,United States,TRUE
08/06/2021,Saint Vincent and the Grenadines,Cuba,0,1,FIFA World Cup qualification,St George's,Grenada,TRUE
08/06/2021,Curaçao,Guatemala,0,0,FIFA World Cup qualification,Willemstad,Curaçao,FALSE
08/06/2021,Barbados,Dominica,1,1,FIFA World Cup qualification,Santo Domingo,Dominican Republic,TRUE
08/06/2021,Panama,Dominican Republic,3,0,FIFA World Cup qualification,Panama City,Panama,FALSE
08/06/2021,Haiti,Nicaragua,1,0,FIFA World Cup qualification,Port au Prince,Haiti,FALSE
08/06/2021,Guyana,Puerto Rico,0,2,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,TRUE
08/06/2021,Trinidad and Tobago,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,TRUE
08/06/2021,Ecuador,Peru,1,2,FIFA World Cup qualification,Quito,Ecuador,FALSE
08/06/2021,Colombia,Argentina,2,2,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
08/06/2021,Venezuela,Uruguay,0,0,FIFA World Cup qualification,Caracas,Venezuela,FALSE
08/06/2021,Paraguay,Brazil,0,2,FIFA World Cup qualification,Asunción,Paraguay,FALSE
08/06/2021,Chile,Bolivia,1,1,FIFA World Cup qualification,Santiago,Chile,FALSE
09/06/2021,Turkmenistan,Lebanon,3,2,FIFA World Cup qualification,Goyang,South Korea,TRUE
09/06/2021,Niger,Congo,0,1,Friendly,Antalya,Turkey,TRUE
09/06/2021,Portugal,Israel,4,0,Friendly,Lisbon,Portugal,FALSE
09/06/2021,United States,Costa Rica,4,0,Friendly,Sandy,United States,FALSE
09/06/2021,South Korea,Sri Lanka,5,0,FIFA World Cup qualification,Goyang,South Korea,FALSE
10/06/2021,Estonia,Latvia,2,1,Baltic Cup,Tallinn,Estonia,FALSE
10/06/2021,South Africa,Uganda,3,2,Friendly,Johannesburg,South Africa,FALSE
11/06/2021,Philippines,Guam,3,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
11/06/2021,China PR,Maldives,5,0,FIFA World Cup qualification,Sharjah,United Arab Emirates,TRUE
11/06/2021,Nepal,Australia,0,3,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
11/06/2021,Kuwait,Jordan,0,0,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
11/06/2021,Cambodia,Iran,0,10,FIFA World Cup qualification,Isa Town,Bahrain,TRUE
11/06/2021,Hong Kong,Iraq,0,1,FIFA World Cup qualification,Arad,Iran,TRUE
11/06/2021,Yemen,Uzbekistan,0,1,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
11/06/2021,Afghanistan,Oman,1,2,FIFA World Cup qualification,Doha,Qatar,TRUE
11/06/2021,Myanmar,Kyrgyzstan,1,8,FIFA World Cup qualification,Osaka,Japan,TRUE
11/06/2021,Malaysia,Vietnam,1,2,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE
11/06/2021,DR Congo,Mali,1,1,Friendly,Radès,Tunisia,TRUE
11/06/2021,Guinea,Niger,2,1,Friendly,Antalya,Turkey,TRUE
11/06/2021,Kosovo,Gambia,1,0,Friendly,Antalya,Turkey,TRUE
11/06/2021,Mauritania,Liberia,1,0,Friendly,Tunis,Tunisia,TRUE
11/06/2021,Tunisia,Algeria,0,2,Friendly,Radès,Tunisia,FALSE
11/06/2021,Italy,Turkey,3,0,UEFA Euro,Rome,Italy,FALSE
11/06/2021,Saudi Arabia,Singapore,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
11/06/2021,United Arab Emirates,Indonesia,5,0,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
12/06/2021,Haiti,Canada,0,1,FIFA World Cup qualification,Port au Prince,Haiti,FALSE
12/06/2021,Panama,Curaçao,2,1,FIFA World Cup qualification,Panama City,Panama,FALSE
12/06/2021,Saint Kitts and Nevis,El Salvador,0,4,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,FALSE
12/06/2021,Ghana,Ivory Coast,0,0,Friendly,Cape Coast,Ghana,FALSE
12/06/2021,Mexico,Honduras,0,0,Friendly,Atlanta,United States,TRUE
12/06/2021,Morocco,Burkina Faso,1,0,Friendly,Rabat,Morocco,FALSE
12/06/2021,Wales,Switzerland,1,1,UEFA Euro,Cardiff,Wales,FALSE
12/06/2021,Denmark,Finland,0,1,UEFA Euro,Copenhagen,Denmark,FALSE
12/06/2021,Russia,Belgium,0,3,UEFA Euro,Saint Petersburg,Russia,FALSE
13/06/2021,South Korea,Lebanon,2,1,FIFA World Cup qualification,Goyang,South Korea,FALSE
13/06/2021,Sudan,Zambia,0,1,Friendly,Omdurman,Sudan,FALSE
13/06/2021,Tanzania,Malawi,2,0,Friendly,Dar es Salaam,Tanzania,FALSE
13/06/2021,Austria,North Macedonia,3,1,UEFA Euro,Bucharest,Romania,TRUE
13/06/2021,Netherlands,Ukraine,3,2,UEFA Euro,Amsterdam,Netherlands,FALSE
13/06/2021,England,Croatia,1,0,UEFA Euro,London,England,FALSE
13/06/2021,Brazil,Venezuela,3,0,Copa América,Brasilia,Brazil,FALSE
13/06/2021,Colombia,Ecuador,1,0,Copa América,Cuiaba,Brazil,TRUE
14/06/2021,Libya,Liberia,0,1,Friendly,Tunis,Tunisia,TRUE
14/06/2021,Scotland,Czech Republic,0,2,UEFA Euro,Glasgow,Scotland,FALSE
14/06/2021,Poland,Slovakia,1,2,UEFA Euro,Saint Petersburg,Russia,TRUE
14/06/2021,Spain,Sweden,0,0,UEFA Euro,Seville,Spain,FALSE
14/06/2021,Argentina,Chile,1,1,Copa América,Rio de Janeiro,Brazil,TRUE
14/06/2021,Paraguay,Bolivia,3,1,Copa América,Goiânia,Brazil,TRUE
15/06/2021,Philippines,Maldives,1,1,FIFA World Cup qualification,Suzhou,China PR,TRUE
15/06/2021,China PR,Syria,3,1,FIFA World Cup qualification,Suzhou,China PR,FALSE
15/06/2021,Australia,Jordan,1,0,FIFA World Cup qualification,Kuwait City,Kuwait,TRUE
15/06/2021,Bahrain,Hong Kong,4,0,FIFA World Cup qualification,Riffa,Bahrain,FALSE
15/06/2021,Iran,Iraq,1,0,FIFA World Cup qualification,Arad,Iran,FALSE
15/06/2021,Palestine,Yemen,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,TRUE
15/06/2021,Saudi Arabia,Uzbekistan,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,FALSE
15/06/2021,Bangladesh,Oman,0,3,FIFA World Cup qualification,Doha,Qatar,TRUE
15/06/2021,India,Afghanistan,1,1,FIFA World Cup qualification,Doha,Qatar,TRUE
15/06/2021,Tajikistan,Myanmar,4,0,FIFA World Cup qualification,Osaka,Japan,TRUE
15/06/2021,Japan,Kyrgyzstan,5,1,FIFA World Cup qualification,Suita,Japan,FALSE
15/06/2021,Thailand,Malaysia,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,TRUE
15/06/2021,United Arab Emirates,Vietnam,3,2,FIFA World Cup qualification,Dubai,United Arab Emirates,FALSE
15/06/2021,Canada,Haiti,3,0,FIFA World Cup qualification,Bridgeview,United States,TRUE
15/06/2021,Curaçao,Panama,0,0,FIFA World Cup qualification,Willemstad,Curaçao,FALSE
15/06/2021,El Salvador,Saint Kitts and Nevis,2,0,FIFA World Cup qualification,San Salvador,El Salvador,FALSE
15/06/2021,Tunisia,Mali,1,0,Friendly,Radès,Tunisia,FALSE
15/06/2021,Djibouti,Somalia,1,0,Friendly,Djibouti City,Djibouti,FALSE
15/06/2021,Hungary,Portugal,0,3,UEFA Euro,Budapest,Hungary,FALSE
15/06/2021,Germany,France,0,1,UEFA Euro,Munich,Germany,FALSE
15/06/2021,Kuwait,Taiwan,2,1,FIFA World Cup qualification,Kuwait City,Kuwait,FALSE
16/06/2021,Turkey,Wales,0,2,UEFA Euro,Baku,Azerbaijan,TRUE
16/06/2021,Italy,Switzerland,3,0,UEFA Euro,Rome,Italy,FALSE
16/06/2021,Russia,Finland,1,0,UEFA Euro,Saint Petersburg,Russia,FALSE
17/06/2021,Denmark,Belgium,1,2,UEFA Euro,Copenhagen,Denmark,FALSE
17/06/2021,Ukraine,North Macedonia,2,1,UEFA Euro,Bucharest,Romania,TRUE
17/06/2021,Netherlands,Austria,2,0,UEFA Euro,Amsterdam,Netherlands,FALSE
17/06/2021,Colombia,Venezuela,0,0,Copa América,Goiânia,Brazil,TRUE
17/06/2021,Brazil,Peru,4,0,Copa América,Rio de Janeiro,Brazil,FALSE
17/06/2021,Algeria,Liberia,5,1,Friendly,Oran,Algeria,FALSE
18/06/2021,Croatia,Czech Republic,1,1,UEFA Euro,Glasgow,Scotland,TRUE
18/06/2021,England,Scotland,0,0,UEFA Euro,London,England,FALSE
18/06/2021,Sweden,Slovakia,1,0,UEFA Euro,Saint Petersburg,Russia,TRUE
18/06/2021,Chile,Bolivia,1,0,Copa América,Cuiaba,Brazil,TRUE
18/06/2021,Argentina,Uruguay,1,0,Copa América,Brasilia,Brazil,TRUE
19/06/2021,Spain,Poland,1,1,UEFA Euro,Seville,Spain,FALSE
19/06/2021,Hungary,France,1,1,UEFA Euro,Budapest,Hungary,FALSE
19/06/2021,Germany,Portugal,4,2,UEFA Euro,Munich,Germany,FALSE
19/06/2021,Libya,Sudan,0,1,Arab Cup qualification,Doha,Qatar,TRUE
20/06/2021,Italy,Wales,1,0,UEFA Euro,Rome,Italy,FALSE
20/06/2021,Switzerland,Turkey,3,1,UEFA Euro,Baku,Azerbaijan,TRUE
20/06/2021,Venezuela,Ecuador,2,2,Copa América,Rio de Janeiro,Brazil,TRUE
20/06/2021,Colombia,Peru,1,2,Copa América,Goiânia,Brazil,TRUE
20/06/2021,Oman,Somalia,2,1,Arab Cup qualification,Doha,Qatar,TRUE
21/06/2021,Denmark,Russia,4,1,UEFA Euro,Copenhagen,Denmark,FALSE
21/06/2021,Finland,Belgium,0,2,UEFA Euro,Saint Petersburg,Russia,TRUE
21/06/2021,Netherlands,North Macedonia,3,0,UEFA Euro,Amsterdam,Netherlands,FALSE
21/06/2021,Ukraine,Austria,0,1,UEFA Euro,Bucharest,Romania,TRUE
21/06/2021,Uruguay,Chile,1,1,Copa América,Cuiaba,Brazil,TRUE
21/06/2021,Argentina,Paraguay,1,0,Copa América,Brasilia,Brazil,TRUE
22/06/2021,Scotland,Croatia,1,3,UEFA Euro,Glasgow,Scotland,FALSE
22/06/2021,England,Czech Republic,1,0,UEFA Euro,London,England,FALSE
22/06/2021,Mauritania,Yemen,2,0,Arab Cup qualification,Doha,Qatar,TRUE
23/06/2021,Spain,Slovakia,5,0,UEFA Euro,Seville,Spain,FALSE
23/06/2021,Sweden,Poland,3,2,UEFA Euro,Saint Petersburg,Russia,TRUE
23/06/2021,Germany,Hungary,2,2,UEFA Euro,Munich,Germany,FALSE
23/06/2021,Portugal,France,2,2,UEFA Euro,Budapest,Hungary,TRUE
23/06/2021,Ecuador,Peru,2,2,Copa América,Goiânia,Brazil,TRUE
23/06/2021,Brazil,Colombia,2,1,Copa América,Rio de Janeiro,Brazil,FALSE
23/06/2021,Lebanon,Djibouti,1,0,Arab Cup qualification,Doha,Qatar,TRUE
24/06/2021,Bolivia,Uruguay,0,2,Copa América,Cuiaba,Brazil,TRUE
24/06/2021,Chile,Paraguay,0,2,Copa América,Brasilia,Brazil,TRUE
24/06/2021,Palestine,Comoros,5,1,Arab Cup qualification,Doha,Qatar,TRUE
25/06/2021,Bahrain,Kuwait,2,0,Arab Cup qualification,Doha,Qatar,TRUE
26/06/2021,Italy,Austria,2,1,UEFA Euro,London,England,TRUE
26/06/2021,Wales,Denmark,0,4,UEFA Euro,Amsterdam,Netherlands,TRUE
27/06/2021,Netherlands,Czech Republic,0,2,UEFA Euro,Budapest,Hungary,TRUE
27/06/2021,Belgium,Portugal,1,0,UEFA Euro,Sevilla,Spain,TRUE
27/06/2021,Brazil,Ecuador,1,1,Copa América,Goiânia,Brazil,FALSE
27/06/2021,Venezuela,Peru,0,1,Copa América,Brasilia,Brazil,TRUE
27/06/2021,El Salvador,Guatemala,0,0,Friendly,Los Angeles,United States,TRUE
28/06/2021,Croatia,Spain,3,5,UEFA Euro,Copenhagen,Denmark,TRUE
28/06/2021,France,Switzerland,3,3,UEFA Euro,Bucharest,Romania,TRUE
28/06/2021,Argentina,Bolivia,4,1,Copa América,Cuiaba,Brazil,TRUE
28/06/2021,Uruguay,Paraguay,1,0,Copa América,Rio de Janeiro,Brazil,TRUE
29/06/2021,England,Germany,2,0,UEFA Euro,London,England,FALSE
29/06/2021,Sweden,Ukraine,1,2,UEFA Euro,Glasgow,Scotland,TRUE
30/06/2021,Mexico,Panama,3,0,Friendly,Nashville,United States,TRUE
02/07/2021,Switzerland,Spain,1,1,UEFA Euro,Saint Petersburg,Russia,TRUE
02/07/2021,Belgium,Italy,1,2,UEFA Euro,Munich,Germany,TRUE
02/07/2021,Peru,Paraguay,3,3,Copa América,Goiânia,Brazil,TRUE
02/07/2021,Brazil,Chile,1,0,Copa América,Rio de Janeiro,Brazil,FALSE
02/07/2021,Haiti,Saint Vincent and the Grenadines,6,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
02/07/2021,Trinidad and Tobago,Montserrat,6,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
02/07/2021,Bermuda,Barbados,8,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
03/07/2021,Czech Republic,Denmark,1,2,UEFA Euro,Baku,Azerbaijan,TRUE
03/07/2021,Ukraine,England,0,4,UEFA Euro,Rome,Italy,TRUE
03/07/2021,Mexico,Nigeria,4,0,Friendly,Nashville,United States,TRUE
03/07/2021,Uruguay,Colombia,0,0,Copa América,Brasília,Brazil,TRUE
03/07/2021,Argentina,Ecuador,3,0,Copa América,Goiânia,Brazil,FALSE
03/07/2021,Guatemala,Guyana,4,0,Gold Cup qualification,Fort Lauderdale,United States,TRUE
03/07/2021,Cuba,French Guiana,0,3,Gold Cup qualification,Fort Lauderdale,United States,TRUE
03/07/2021,Guadeloupe,Bahamas,2,0,Gold Cup qualification,Fort Lauderdale,United States,TRUE
04/07/2021,Qatar,El Salvador,1,0,Friendly,Pula,Croatia,TRUE
05/07/2021,Brazil,Peru,1,0,Copa América,Rio de Janeiro,Brazil,FALSE
06/07/2021,Argentina,Colombia,1,1,Copa América,Brasília,Brazil,TRUE
06/07/2021,Italy,Spain,1,1,UEFA Euro,London,England,TRUE
06/07/2021,Haiti,Bermuda,4,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
06/07/2021,Guatemala,Guadeloupe,1,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
06/07/2021,Trinidad and Tobago,French Guiana,1,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
06/07/2021,Eswatini,Lesotho,3,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
06/07/2021,South Africa,Botswana,1,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
07/07/2021,England,Denmark,2,1,UEFA Euro,London,England,FALSE
07/07/2021,Mozambique,Zimbabwe,0,0,COSAFA Cup,Port Elizabeth,South Africa,TRUE
07/07/2021,Senegal,Namibia,1,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
08/07/2021,Zambia,Lesotho,1,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
08/07/2021,South Africa,Eswatini,1,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
09/07/2021,Peru,Colombia,2,3,Copa América,Brasília,Brazil,TRUE
09/07/2021,Malawi,Zimbabwe,2,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
09/07/2021,Senegal,Mozambique,1,0,COSAFA Cup,Port Elizabeth,South Africa,TRUE
10/07/2021,Brazil,Argentina,0,1,Copa América,Rio de Janeiro,Brazil,FALSE
10/07/2021,Lesotho,Botswana,0,4,COSAFA Cup,Port Elizabeth,South Africa,TRUE
10/07/2021,Zambia,Eswatini,0,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
10/07/2021,Mexico,Trinidad and Tobago,0,0,Gold Cup,Arlington,United States,TRUE
11/07/2021,England,Italy,1,1,UEFA Euro,London,England,FALSE
11/07/2021,Namibia,Zimbabwe,2,0,COSAFA Cup,Port Elizabeth,South Africa,TRUE
11/07/2021,Mozambique,Malawi,2,0,COSAFA Cup,Port Elizabeth,South Africa,TRUE
11/07/2021,El Salvador,Guatemala,2,0,Gold Cup,Frisco,United States,TRUE
11/07/2021,Canada,Martinique,4,1,Gold Cup,Kansas City,United States,TRUE
11/07/2021,United States,Haiti,1,0,Gold Cup,Kansas City,United States,FALSE
12/07/2021,Jamaica,Suriname,2,0,Gold Cup,Orlando,United States,TRUE
12/07/2021,Costa Rica,Guadeloupe,3,1,Gold Cup,Orlando,United States,TRUE
13/07/2021,Botswana,Zambia,1,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
13/07/2021,South Africa,Lesotho,4,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
13/07/2021,Senegal,Zimbabwe,2,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
13/07/2021,Malawi,Namibia,1,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
13/07/2021,Qatar,Panama,3,3,Gold Cup,Houston,United States,TRUE
13/07/2021,Honduras,Grenada,4,0,Gold Cup,Houston,United States,TRUE
14/07/2021,South Africa,Zambia,0,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
14/07/2021,Eswatini,Botswana,1,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
14/07/2021,Mozambique,Namibia,1,0,COSAFA Cup,Port Elizabeth,South Africa,TRUE
14/07/2021,Senegal,Malawi,2,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
14/07/2021,Trinidad and Tobago,El Salvador,0,2,Gold Cup,Frisco,United States,TRUE
14/07/2021,Guatemala,Mexico,0,3,Gold Cup,Dallas,United States,TRUE
15/07/2021,Haiti,Canada,1,4,Gold Cup,Kansas City,United States,TRUE
15/07/2021,United States,Martinique,6,1,Gold Cup,Kansas City,United States,FALSE
16/07/2021,Senegal,Eswatini,2,2,COSAFA Cup,Port Elizabeth,South Africa,TRUE
16/07/2021,South Africa,Mozambique,3,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
16/07/2021,Guadeloupe,Jamaica,1,2,Gold Cup,Orlando,United States,TRUE
16/07/2021,Suriname,Costa Rica,1,2,Gold Cup,Orlando,United States,TRUE
17/07/2021,Grenada,Qatar,0,4,Gold Cup,Houston,United States,TRUE
17/07/2021,Panama,Honduras,2,3,Gold Cup,Houston,United States,TRUE
18/07/2021,Eswatini,Mozambique,1,1,COSAFA Cup,Port Elizabeth,South Africa,TRUE
18/07/2021,South Africa,Senegal,0,0,COSAFA Cup,Port Elizabeth,South Africa,FALSE
18/07/2021,Guatemala,Trinidad and Tobago,1,1,Gold Cup,Frisco,United States,TRUE
18/07/2021,Mexico,El Salvador,1,0,Gold Cup,Dallas,United States,TRUE
18/07/2021,Martinique,Haiti,1,2,Gold Cup,Frisco,United States,TRUE
18/07/2021,United States,Canada,1,0,Gold Cup,Kansas City,United States,FALSE
20/07/2021,Suriname,Guadeloupe,2,1,Gold Cup,Houston,United States,TRUE
20/07/2021,Costa Rica,Jamaica,1,0,Gold Cup,Orlando,United States,TRUE
20/07/2021,Panama,Grenada,3,1,Gold Cup,Orlando,United States,TRUE
20/07/2021,Honduras,Qatar,0,2,Gold Cup,Houston,United States,TRUE
24/07/2021,Mexico,Honduras,3,0,Gold Cup,Glendale,United States,TRUE
24/07/2021,Qatar,El Salvador,3,2,Gold Cup,Glendale,United States,TRUE
25/07/2021,Costa Rica,Canada,0,2,Gold Cup,Arlington,United States,TRUE
25/07/2021,United States,Jamaica,1,0,Gold Cup,Arlington,United States,FALSE
29/07/2021,Mexico,Canada,2,1,Gold Cup,Houston,United States,TRUE
29/07/2021,United States,Qatar,1,0,Gold Cup,Austin,United States,FALSE
01/08/2021,United States,Mexico,1,0,Gold Cup,Las Vegas,United States,FALSE
21/08/2021,El Salvador,Costa Rica,0,0,Friendly,Carson,United States,TRUE
22/08/2021,Niger,Sudan,2,1,Friendly,Dubai,United Arab Emirates,TRUE
26/08/2021,Sudan,Niger,3,0,Friendly,Dubai,United Arab Emirates,TRUE
26/08/2021,Ethiopia,Sierra Leone,0,0,Friendly,Addis Ababa,Ethiopia,FALSE
29/08/2021,Ethiopia,Uganda,2,1,Friendly,Addis Ababa,Ethiopia,FALSE
01/09/2021,Bahrain,Haiti,6,1,Friendly,Riffa,Bahrain,FALSE
01/09/2021,Comoros,Seychelles,7,1,Friendly,Moroni,Comoros,FALSE
01/09/2021,Finland,Wales,0,0,Friendly,Helsinki,Finland,FALSE
01/09/2021,Qatar,Serbia,0,4,Friendly,Debrecen,Hungary,TRUE
01/09/2021,Switzerland,Greece,2,1,Friendly,Basel,Switzerland,FALSE
01/09/2021,Central African Republic,Cape Verde,1,1,FIFA World Cup qualification,Douala,Cameroon,TRUE
01/09/2021,Mali,Rwanda,1,0,FIFA World Cup qualification,Agadir,Morocco,TRUE
01/09/2021,Egypt,Angola,1,0,FIFA World Cup qualification,Cairo,Egypt,FALSE
01/09/2021,Libya,Gabon,2,1,FIFA World Cup qualification,Benina,Libya,FALSE
01/09/2021,Senegal,Togo,2,0,FIFA World Cup qualification,Thiès,Senegal,FALSE
01/09/2021,Guinea-Bissau,Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,TRUE
01/09/2021,Portugal,Republic of Ireland,2,1,FIFA World Cup qualification,Faro-Loulé,Portugal,FALSE
01/09/2021,Luxembourg,Azerbaijan,2,1,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE
01/09/2021,Kazakhstan,Ukraine,2,2,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,FALSE
01/09/2021,France,Bosnia and Herzegovina,1,1,FIFA World Cup qualification,Strasbourg,France,FALSE
01/09/2021,Faroe Islands,Israel,0,4,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
01/09/2021,Denmark,Scotland,2,0,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
01/09/2021,Moldova,Austria,0,2,FIFA World Cup qualification,Chișinău,Moldova,FALSE
01/09/2021,Norway,Netherlands,1,1,FIFA World Cup qualification,Oslo,Norway,FALSE
01/09/2021,Latvia,Gibraltar,3,1,FIFA World Cup qualification,Riga,Latvia,FALSE
01/09/2021,Turkey,Montenegro,2,2,FIFA World Cup qualification,Istanbul,Turkey,FALSE
01/09/2021,Malta,Cyprus,3,0,FIFA World Cup qualification,Ta'Qali,Malta,FALSE
01/09/2021,Slovenia,Slovakia,1,1,FIFA World Cup qualification,Ljubljana,Slovenia,FALSE
01/09/2021,Russia,Croatia,0,0,FIFA World Cup qualification,Moscow,Russia,FALSE
02/09/2021,Kyrgyzstan,Palestine,1,0,Three Nations Cup,Bishkek,Kyrgyzstan,FALSE
02/09/2021,Nepal,India,1,1,Friendly,Kathmandu,Nepal,FALSE
